,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167
190,61587,59245,57872,56813,56364,56241,57018,58062,60147,61835,63961,64106,63955,65440,65806,66047,66250,66898,67482,67726,67661,65798,62800,61239,57570,55100,53593,52617,52354,52358,52967,53749,55438,57455,59233,59773,59709,60585,61483,62943,64307,66217,67655,68518,68120,65677,62508,59816,56331,54025,52743,52200,52440,53793,57618,63556,71968,76215,77912,78190,76886,80493,82261,83235,85011,85002,83586,82506,80172,76138,71435,68806,64016,61434,60041,59080,59038,59851,62822,67946,75457,79608,81463,81836,80363,83061,84676,85417,87172,86701,85405,84723,82540,78429,73408,70201,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212
191,57570,55100,53593,52617,52354,52358,52967,53749,55438,57455,59233,59773,59709,60585,61483,62943,64307,66217,67655,68518,68120,65677,62508,59816,56331,54025,52743,52200,52440,53793,57618,63556,71968,76215,77912,78190,76886,80493,82261,83235,85011,85002,83586,82506,80172,76138,71435,68806,64016,61434,60041,59080,59038,59851,62822,67946,75457,79608,81463,81836,80363,83061,84676,85417,87172,86701,85405,84723,82540,78429,73408,70201,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658
192,56331,54025,52743,52200,52440,53793,57618,63556,71968,76215,77912,78190,76886,80493,82261,83235,85011,85002,83586,82506,80172,76138,71435,68806,64016,61434,60041,59080,59038,59851,62822,67946,75457,79608,81463,81836,80363,83061,84676,85417,87172,86701,85405,84723,82540,78429,73408,70201,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144
193,64016,61434,60041,59080,59038,59851,62822,67946,75457,79608,81463,81836,80363,83061,84676,85417,87172,86701,85405,84723,82540,78429,73408,70201,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351
194,65247,62420,60939,60027,59764,60411,63566,69053,76874,81578,84211,85370,83495,85921,87026,87052,88087,87796,86661,85925,83834,79655,74431,71250,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986
195,66010,63284,61558,60545,60452,61101,64214,69565,77319,81495,83510,83725,82454,85685,87691,88170,88551,86924,85074,83843,81408,77222,72463,69758,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866
196,64926,62323,60471,59447,59412,60172,62941,67860,75096,79241,81941,82654,81331,84258,85558,86631,88015,86635,83890,81611,79067,75054,70522,68212,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207
197,63774,61156,59378,58043,57638,57483,58366,59681,62038,64381,67307,68140,67819,69017,69305,69619,70395,70798,71648,71849,71574,68967,65574,63658,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299
198,59734,57226,55454,54431,54017,53848,54410,54740,55740,57664,60852,61939,62878,64170,65201,66599,68529,70163,71561,72054,72021,69479,65620,62144,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361
199,58243,55952,54581,53977,54151,55675,59737,66475,75586,79764,81070,81493,79853,82795,83959,83972,84586,84095,82868,82141,80289,76395,71908,69351,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586
200,64814,62430,60879,59895,59731,60652,63786,69120,76965,81247,83158,84152,82652,85677,86722,87160,87841,87461,86503,85784,83481,79050,73960,70986,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613
201,65934,63301,61673,60724,60530,61080,64016,69161,76429,80696,82566,83340,81861,84857,86471,87308,88937,88936,87865,87271,85050,80649,75101,71866,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730
202,66710,63844,62085,61096,61023,61625,64525,69474,76578,80769,82636,83402,81833,85219,87031,87934,89658,89958,89056,88223,85694,80770,75323,72207,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512
203,67131,64331,62489,61347,61101,61812,64659,69709,76563,80793,82708,83948,82857,85845,87448,88508,89812,89491,87952,87065,84849,80386,75464,72299,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270
204,67214,64295,62299,61042,60341,60232,61243,62912,66288,69093,71945,73153,72866,74152,74971,75621,76163,77026,78098,78285,77502,74227,70006,67361,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270,66562,63902,62268,61160,60824,61570,64254,68833,75483,79301,81349,82604,81734,84565,86307,87425,87847,87066,85274,84854,83180,78990,73832,71255
205,62941,59982,58017,56832,56163,56009,56553,57380,59113,61276,63897,65417,66498,67822,68642,70042,71567,73972,75711,76521,76208,73200,69272,65586,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270,66562,63902,62268,61160,60824,61570,64254,68833,75483,79301,81349,82604,81734,84565,86307,87425,87847,87066,85274,84854,83180,78990,73832,71255,66736,63627,61701,60276,59565,59303,60107,61635,64021,66149,68433,69553,69654,70578,71208,72209,73451,75210,76348,76776,75965,72440,68369,65886
206,61308,58695,57066,56196,56118,57225,60886,66927,75643,80429,82317,82897,81622,84337,85922,87162,88830,89426,88572,87591,84751,79932,74622,71613,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270,66562,63902,62268,61160,60824,61570,64254,68833,75483,79301,81349,82604,81734,84565,86307,87425,87847,87066,85274,84854,83180,78990,73832,71255,66736,63627,61701,60276,59565,59303,60107,61635,64021,66149,68433,69553,69654,70578,71208,72209,73451,75210,76348,76776,75965,72440,68369,65886,61761,58831,56855,55637,55124,54993,55628,56806,59018,61752,64856,65828,66997,68131,68679,69633,69800,71500,72622,72943,71736,68556,65101,62020
207,66789,64184,62441,61433,61334,61869,64777,69698,76866,81436,83599,84587,83594,86612,88086,88942,90550,91141,90223,88949,86014,81110,75664,72730,67795,64943,63226,62078,61823,62781,65767,70525,77551,81695,83802,84811,83797,86517,87918,88773,89936,90240,89266,88382,85796,81286,75738,72512,67754,64979,63211,62099,61918,62577,65303,70200,77128,81279,83637,84695,83771,86519,87694,88323,89634,89429,88131,87511,84768,79989,74511,71270,66562,63902,62268,61160,60824,61570,64254,68833,75483,79301,81349,82604,81734,84565,86307,87425,87847,87066,85274,84854,83180,78990,73832,71255,66736,63627,61701,60276,59565,59303,60107,61635,64021,66149,68433,69553,69654,70578,71208,72209,73451,75210,76348,76776,75965,72440,68369,65886,61761,58831,56855,55637,55124,54993,55628,56806,59018,61752,64856,65828,66997,68131,68679,69633,69800,71500,72622,72943,71736,68556,65101,62020,58392,55835,54429,53712,53767,54829,57575,61888,67570,71181,72542,72983,72003,72314,73463,73892,74426,75460,75103,74849,73078,69555,65288,63028
