,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
462,5.9106,5.6964,5.5874,5.5361,5.6105,5.763,6.0109,6.2388,6.41,6.2599,6.0857,5.8532,5.5411,5.7593,5.967,6.1836,6.4269,6.5459,6.6554,6.7136,6.5995,6.4753,6.3625,6.2686
463,5.868,5.6614,5.5412,5.4704,5.4996,5.5773,5.6102,5.4716,5.2979,5.0966,5.0464,4.9019,4.7013,4.7734,4.8232,5.0111,5.2785,5.5319,5.7948,5.9946,5.9901,5.9183,5.8606,5.7961
464,5.455,5.2256,5.1117,5.06,5.1211,5.2178,5.206,4.9542,4.6591,4.4421,4.4226,4.3136,4.2448,4.2844,4.4007,4.6185,4.9723,5.351,5.6479,5.8733,5.8751,5.802,5.7123,5.5894
465,5.2671,5.0576,4.9765,4.962,5.0448,5.2243,5.5488,5.9402,6.4044,6.4638,6.3153,6.1314,5.7906,5.9521,6.0293,6.1705,6.4461,6.6089,6.7299,6.7906,6.6557,6.4933,6.3381,6.2179
466,5.8276,5.6329,5.547,5.5172,5.5881,5.7364,5.9553,6.1381,6.3118,6.1969,6.035,5.8458,5.5685,5.8246,5.9921,6.2056,6.4947,6.6751,6.7954,6.8498,6.7018,6.5343,6.357,6.2407
467,5.8458,5.6472,5.5551,5.5315,5.5959,5.7368,5.9561,6.0629,6.2023,6.1148,5.9858,5.7976,5.5287,5.7752,5.9474,6.1561,6.4525,6.5908,6.6976,6.7702,6.6647,6.4964,6.3281,6.2094
468,5.8093,5.6296,5.5274,5.4976,5.5482,5.6748,5.9136,6.2237,6.5878,6.6435,6.5925,6.5582,6.3325,6.4234,6.4013,6.4111,6.5267,6.6714,6.7676,6.8549,6.7152,6.5302,6.3562,6.2115
469,5.8126,5.6218,5.5184,5.4793,5.5302,5.6587,5.872,6.0889,6.3404,6.3118,6.2399,6.1339,5.9221,6.2013,6.3303,6.4358,6.6134,6.6574,6.6619,6.7015,6.5671,6.4085,6.262,6.1497
470,5.7649,5.5361,5.4146,5.3552,5.3665,5.4196,5.4777,5.4398,5.4429,5.3275,5.2636,5.1255,4.9363,5.067,5.155,5.2951,5.4666,5.5807,5.7407,5.8909,5.8789,5.8076,5.7293,5.6375
471,5.2802,5.0783,4.9687,4.9194,4.9268,4.9799,5.0299,4.9217,4.739,4.5526,4.5363,4.3916,4.3377,4.4233,4.5324,4.7569,5.0784,5.4032,5.6499,5.8501,5.8487,5.7454,5.6327,5.4804
472,5.1681,4.9969,4.9085,4.8851,4.9526,5.1272,5.4281,5.803,6.2504,6.2712,6.2147,6.1589,6.0323,6.4687,6.725,6.8391,6.9646,6.9176,6.8826,6.8777,6.706,6.5032,6.2974,6.1796
473,5.7915,5.639,5.5265,5.4778,5.5019,5.613,5.9006,6.2949,6.7549,6.8602,6.8,6.7267,6.5028,6.7103,6.823,6.9048,6.9997,6.9301,6.9104,6.9408,6.7694,6.5576,6.3242,6.1801
474,5.7966,5.5776,5.4973,5.4536,5.4997,5.609,5.8043,5.9791,6.1717,6.1199,6.0438,5.8697,5.6213,5.9131,6.095,6.3055,6.5561,6.6416,6.6681,6.7404,6.6432,6.4636,6.282,6.1664
475,5.7796,5.6176,5.5194,5.4761,5.5094,5.609,5.8009,5.9938,6.2037,6.1439,6.0563,5.9417,5.757,6.1031,6.4087,6.5403,6.7093,6.7436,6.7765,6.8086,6.6568,6.4623,6.2611,6.1264
476,5.7465,5.5599,5.4682,5.4365,5.4869,5.5904,5.915,6.3673,6.7684,6.7249,6.4187,6.1751,6.0025,6.3,6.4266,6.5292,6.6719,6.6462,6.6284,6.6488,6.5339,6.3902,6.2297,6.1355
477,5.7594,5.5486,5.4209,5.3596,5.3605,5.3969,5.4447,5.4392,5.4694,5.4247,5.3749,5.3261,5.1968,5.2791,5.2698,5.3489,5.4523,5.5472,5.7204,5.8749,5.8925,5.8133,5.7192,5.6508
478,5.3319,5.1229,5.0043,4.9507,4.9595,5.0016,4.9919,4.7587,4.4627,4.2789,4.2815,4.1617,4.141,4.1927,4.343,4.5394,4.8451,5.2086,5.5119,5.7283,5.7628,5.6964,5.6013,5.4844
479,5.1736,4.9806,4.887,4.8617,4.9254,5.1035,5.3792,5.6466,5.9242,5.9311,5.8689,5.8205,5.6083,5.8606,6.0126,6.1614,6.4233,6.5553,6.6645,6.7357,6.6457,6.4676,6.3059,6.1769
480,5.7998,5.6164,5.5234,5.4966,5.535,5.6509,5.8315,5.9643,6.1212,6.0499,5.9361,5.7402,5.4825,5.7528,5.9215,6.1091,6.4101,6.6017,6.7381,6.8221,6.7132,6.5422,6.363,6.2324
481,5.8553,5.6651,5.5785,5.5449,5.5755,5.6608,5.8288,5.9576,6.1332,6.0716,5.9716,5.8316,5.5846,5.8423,6.0144,6.1967,6.4475,6.574,6.6086,6.6896,6.6049,6.4653,6.2957,6.1865
482,5.8085,5.594,5.4772,5.4151,5.4347,5.483,5.5063,5.3742,5.2852,5.1888,5.1934,5.0805,4.9051,5.0617,5.2084,5.4037,5.6575,5.8588,6.0638,6.2175,6.2398,6.1385,6.0187,5.8641
483,5.5359,5.348,5.2448,5.2065,5.2351,5.334,5.4613,5.5702,5.7691,5.7639,5.7592,5.6971,5.5309,5.75,5.9007,6.0522,6.2645,6.4313,6.4718,6.5275,6.4369,6.2645,6.0875,5.9914
484,5.6519,5.4445,5.3252,5.2674,5.2674,5.2874,5.3473,5.3484,5.4,5.3365,5.2918,5.1028,4.9,4.9272,4.9772,5.1045,5.2824,5.4942,5.6726,5.8188,5.824,5.7344,5.653,5.5851
485,5.2664,5.0707,4.9558,4.8835,4.905,4.9265,4.9409,4.8574,4.7045,4.5965,4.6547,4.5477,4.5198,4.6362,4.7749,4.9435,5.1517,5.3963,5.5855,5.729,5.7573,5.6862,5.5807,5.4475
486,5.1608,4.9881,4.8888,4.8647,4.9332,5.0858,5.4016,5.7925,6.1877,6.1223,6.0114,5.9182,5.7055,5.9816,6.1944,6.3832,6.5921,6.712,6.783,6.8295,6.7221,6.5394,6.3263,6.1949
487,5.8113,5.6235,5.5346,5.4864,5.5193,5.6107,5.8489,6.1089,6.3677,6.2667,6.1099,5.932,5.6609,5.926,6.1457,6.4058,6.703,6.7837,6.8154,6.8449,6.7214,6.5286,6.3217,6.1757
488,5.7773,5.5694,5.4643,5.45,5.4627,5.5187,5.7479,5.9833,6.2845,6.3006,6.2642,6.1999,6.0412,6.3859,6.5465,6.7101,6.9165,6.9284,6.8826,6.9133,6.8042,6.6115,6.3984,6.1968
489,5.788,5.6196,5.5245,5.4928,5.5083,5.5852,5.8131,6.1099,6.4306,6.5098,6.5163,6.4246,6.1792,6.3888,6.5832,6.7774,6.9495,6.8983,6.9218,6.9519,6.7948,6.5748,6.3517,6.1774
490,5.8013,5.6165,5.5203,5.4842,5.5218,5.6166,5.8611,6.2024,6.6321,6.787,6.8089,6.7843,6.6122,6.9142,7.0217,6.9626,6.905,6.8102,6.7308,6.765,6.6745,6.4808,6.2578,6.1391
491,5.765,5.5894,5.4702,5.3965,5.3937,5.4145,5.424,5.2748,5.1863,5.0557,5.0688,4.9547,4.7796,4.9085,5.0647,5.2017,5.4151,5.5945,5.7726,5.9256,5.9523,5.8566,5.7402,5.6564
492,5.3324,5.1335,5.0232,4.9641,4.9764,4.9878,4.9629,4.7874,4.5897,4.4242,4.4193,4.2968,4.272,4.3359,4.4457,4.6498,4.9608,5.3097,5.5783,5.7685,5.8322,5.7433,5.6202,5.4728
493,5.172,4.9888,4.9095,4.885,4.9518,5.097,5.3496,5.6261,5.9568,5.9968,5.9578,5.8276,5.5934,5.8912,6.1119,6.3352,6.5837,6.7253,6.7863,6.8158,6.7325,6.5178,6.3073,6.1495
494,5.7892,5.6121,5.5351,5.4971,5.5244,5.6101,5.7915,5.9638,6.1972,6.2012,6.1296,6.0129,5.8093,6.1775,6.4093,6.6299,6.8507,6.9125,6.9574,6.96,6.8334,6.6411,6.4095,6.2602
495,5.8881,5.7048,5.6184,5.5628,5.5786,5.6508,5.8458,6.0594,6.3851,6.4861,6.4641,6.2769,6.0191,6.2747,6.4099,6.5674,6.7914,6.8562,6.9002,6.8978,6.7954,6.6165,6.3972,6.2577
496,5.8806,5.7024,5.6001,5.5417,5.5482,5.6089,5.7924,6.0816,6.4534,6.5566,6.557,6.4731,6.2263,6.4598,6.6047,6.6646,6.8118,6.8633,6.8747,6.8981,6.8162,6.5895,6.3579,6.1865
497,5.8165,5.6246,5.5273,5.4739,5.4957,5.5796,5.7776,6.0723,6.4587,6.5132,6.4572,6.3017,6.0739,6.3195,6.453,6.5868,6.7401,6.77,6.7693,6.8021,6.734,6.5508,6.3126,6.1829
498,5.8127,5.6226,5.4978,5.4183,5.3977,5.3994,5.4247,5.3567,5.3604,5.3092,5.3189,5.2203,5.0967,5.2426,5.3255,5.4483,5.628,5.7905,5.9764,6.0819,6.0962,5.9703,5.8214,5.7044
499,5.3523,5.1442,5.0189,4.9526,4.9424,4.9652,4.9746,4.8511,4.7283,4.6569,4.6946,4.6223,4.631,4.7242,4.851,5.0527,5.3381,5.6337,5.8628,5.9976,6.0232,5.8786,5.7226,5.5336
500,5.257,5.0789,4.9934,4.9437,4.9832,5.116,5.3954,5.7754,6.2499,6.3937,6.4141,6.3745,6.2267,6.6311,6.8675,7.0415,7.2122,7.1842,7.144,7.106,6.9413,6.6855,6.4477,6.2611
501,5.8619,5.6844,5.5846,5.5263,5.5394,5.6233,5.8177,6.0291,6.3656,6.4823,6.4924,6.4124,6.2124,6.5387,6.7628,6.9749,7.2169,7.2576,7.2254,7.1677,7.0204,6.7552,6.4689,6.282
502,5.8906,5.6974,5.6014,5.5454,5.5603,5.6373,5.8392,6.0846,6.4629,6.5919,6.6145,6.5691,6.3921,6.7621,6.9206,7.05,7.2543,7.1945,7.1199,7.0755,6.9399,6.7138,6.4502,6.2571
503,5.8785,5.6853,5.5855,5.5225,5.5162,5.6086,5.7723,6.0065,6.359,6.3837,6.3208,6.1835,5.9401,6.2254,6.407,6.5769,6.8154,6.9085,6.9479,6.9456,6.8335,6.6124,6.3761,6.1908
504,5.8036,5.6277,5.5331,5.4702,5.4921,5.5707,5.7815,6.009,6.3307,6.3428,6.3535,6.2478,6.0534,6.3216,6.4593,6.6329,6.8166,6.8818,6.8965,6.8664,6.7914,6.5951,6.3576,6.191
505,5.8321,5.6237,5.492,5.4036,5.3891,5.3859,5.3882,5.3529,5.4302,5.4206,5.4892,5.4627,5.3498,5.4878,5.5448,5.6173,5.791,5.936,6.0818,6.171,6.1737,6.0286,5.8434,5.7113
506,5.3793,5.1773,5.0491,4.9789,4.9718,4.9824,4.9887,4.8704,4.7661,4.7081,4.8309,4.8114,4.831,4.9689,5.0659,5.2385,5.4788,5.7551,5.9674,6.0752,6.0954,5.975,5.7787,5.5763
507,5.2918,5.1165,5.0185,4.9685,4.9976,5.1201,5.4662,5.9938,6.6616,6.9144,6.9655,6.9781,6.7411,7.0619,7.2081,7.2561,7.3136,7.2113,7.1339,7.0641,6.9005,6.6415,6.3611,6.1814
508,5.8209,5.6169,5.5198,5.4699,5.4659,5.5379,5.7328,5.912,6.2622,6.3703,6.3823,6.2641,6.0559,6.335,6.5263,6.6986,6.9184,6.989,6.9654,6.9177,6.8063,6.5823,6.3512,6.2
509,5.7833,5.6123,5.5032,5.4125,5.4047,5.4111,5.4493,5.4398,5.4966,5.5315,5.6276,5.5427,5.4094,5.584,5.6987,5.8521,6.0579,6.23,6.4087,6.481,6.4742,6.3332,6.1345,5.9132
510,5.592,5.4241,5.3068,5.2582,5.2871,5.3854,5.5846,5.8602,6.253,6.3793,6.4008,6.3332,6.1324,6.4593,6.6497,6.821,7.097,7.1717,7.1545,7.0918,6.9374,6.6743,6.4216,6.2871
511,5.8872,5.6977,5.5752,5.5096,5.5182,5.5831,5.7981,6.0796,6.4491,6.5047,6.5294,6.4659,6.2838,6.6243,6.7985,6.9691,7.2128,7.188,7.0846,7.023,6.8949,6.6443,6.3794,6.2667
512,5.9009,5.674,5.5335,5.4437,5.4103,5.3952,5.4016,5.373,5.3974,5.3636,5.4771,5.4927,5.4926,5.638,5.7806,5.8538,5.973,5.9938,6.1168,6.2216,6.2412,6.0687,5.8683,5.7496
513,5.4521,5.2342,5.1029,5.0182,4.9828,4.9993,5.0825,5.1365,5.2134,5.2776,5.4091,5.501,5.5566,5.6307,5.6351,5.646,5.6876,5.7284,5.8122,5.86,5.8583,5.7468,5.6117,5.4562
514,5.1651,4.9972,4.8927,4.8414,4.8464,4.899,5.029,5.1988,5.4854,5.6615,5.8061,5.7351,5.4612,5.4701,5.5479,5.6057,5.7243,5.8494,6.0403,6.1514,6.1814,6.0456,5.8604,5.6486
515,5.3025,5.1316,5.0415,4.9867,5.0105,5.132,5.373,5.7398,6.2269,6.4426,6.5592,6.6369,6.4902,6.7764,6.931,6.9708,7.0528,6.9802,6.9144,6.8547,6.7143,6.4734,6.2317,6.1142
516,5.7574,5.5866,5.4825,5.4203,5.4306,5.5057,5.7245,6.0443,6.4794,6.586,6.5477,6.4949,6.2685,6.5536,6.5759,6.5824,6.664,6.7213,6.8151,6.848,6.7783,6.5681,6.3157,6.1821
517,5.815,5.6115,5.5216,5.4699,5.4918,5.5831,5.7799,6.083,6.4592,6.506,6.4548,6.3646,6.2134,6.5724,6.7827,6.8798,6.9895,6.9993,6.9669,6.9523,6.8653,6.6324,6.3717,6.2104
518,5.8634,5.6524,5.5482,5.4885,5.4931,5.5664,5.7608,6.0339,6.4013,6.4865,6.5381,6.5766,6.4536,6.8184,6.9681,7.0619,7.1317,6.999,6.8853,6.8325,6.7701,6.5488,6.2768,6.1797
519,5.8379,5.6238,5.4761,5.3925,5.3613,5.3626,5.4088,5.4407,5.4876,5.4426,5.5015,5.4161,5.3321,5.5088,5.6078,5.7695,5.9512,5.99,6.0855,6.1678,6.2034,6.0434,5.8371,5.7468
520,5.4107,5.2061,5.0618,4.9803,4.9653,4.9731,4.9679,4.8563,4.7649,4.7537,4.8966,4.9599,5.0721,5.2042,5.2846,5.4516,5.6512,5.8378,5.9902,6.1027,6.1303,5.9855,5.7707,5.5921
521,5.2979,5.1127,5.0106,4.9735,4.9977,5.1147,5.4278,5.917,6.5448,6.8014,6.8077,6.7799,6.5429,6.8669,6.9374,6.9723,7.1209,7.1248,7.0498,6.9963,6.8661,6.6045,6.333,6.1602
522,5.7944,5.6187,5.5026,5.4387,5.4602,5.5437,5.7942,6.2101,6.7245,6.9468,6.9564,6.9331,6.7628,7.0463,7.1478,7.1108,7.1477,7.0693,6.9545,6.9097,6.7774,6.5308,6.2705,6.132
523,5.7935,5.6001,5.5096,5.4477,5.4501,5.516,5.7777,6.1778,6.6934,6.8861,6.8167,6.6915,6.4081,6.5949,6.7004,6.7807,6.9305,6.9291,6.8997,6.8943,6.8159,6.6151,6.3711,6.213
524,5.8347,5.6715,5.5534,5.4932,5.5111,5.5945,5.8458,6.1667,6.5643,6.626,6.5975,6.5354,6.2488,6.4942,6.6785,6.8011,7.0139,7.0645,7.0925,7.0576,6.9542,6.7237,6.443,6.2904
525,5.9145,5.7103,5.5992,5.5437,5.5482,5.6123,5.8196,6.1595,6.6356,6.8344,6.8543,6.7763,6.5323,6.8488,7.0527,7.2157,7.3461,7.2574,7.2038,7.1513,7.0573,6.8156,6.5182,6.3762
526,5.9923,5.7738,5.6229,5.552,5.5156,5.4967,5.5557,5.5892,5.7349,5.8535,5.9404,5.8882,5.789,5.9602,6.0177,5.986,6.1074,6.2077,6.3632,6.4277,6.415,6.2454,6.0426,5.9027
527,5.5671,5.3578,5.2098,5.1352,5.1048,5.1054,5.1645,5.1624,5.1847,5.288,5.3997,5.4332,5.4236,5.464,5.5115,5.5907,5.7991,6.0673,6.2816,6.3966,6.4298,6.2857,6.0397,5.8038
528,5.4845,5.2918,5.1768,5.146,5.1515,5.2763,5.5847,6.0694,6.7486,7.1076,7.1809,7.139,6.9338,7.2613,7.4234,7.5342,7.7379,7.7816,7.7,7.6019,7.4153,7.1044,6.769,6.5642
529,6.147,5.9177,5.7921,5.7185,5.7171,5.7834,6.024,6.4245,6.99,7.2679,7.3504,7.3611,7.1707,7.5187,7.7294,7.8727,8.1164,8.1151,7.9777,7.8478,7.6601,7.3102,6.9225,6.7094
530,6.2703,6.0424,5.8952,5.8057,5.8103,5.8646,6.1136,6.5231,7.075,7.2998,7.3827,7.3521,7.1887,7.5694,7.7186,7.8929,8.0943,8.0334,7.9211,7.8692,7.6992,7.373,6.9943,6.7585
531,6.3261,6.1068,5.9365,5.8518,5.8315,5.8986,6.163,6.6418,7.3636,7.8509,8.0733,8.1123,7.914,8.1867,8.3449,8.3066,8.3188,8.162,7.9926,7.8618,7.6454,7.3212,6.9593,6.749
532,6.3252,6.1162,5.9541,5.8597,5.8439,5.9037,6.2054,6.689,7.34,7.5947,7.5887,7.5605,7.3756,7.5196,7.5069,7.5251,7.6122,7.6057,7.5216,7.4696,7.3663,7.1042,6.7604,6.5589
533,6.1539,5.9326,5.762,5.6567,5.6236,5.6107,5.6937,5.804,6.014,6.1516,6.363,6.3791,6.2883,6.4533,6.5794,6.6346,6.737,6.8268,6.9074,6.9554,6.9044,6.6974,6.4477,6.2528
534,5.862,5.6151,5.4332,5.3335,5.2999,5.2967,5.3708,5.4872,5.6539,5.853,6.0544,6.1496,6.1613,6.1929,6.1836,6.2492,6.3175,6.5315,6.7879,6.8768,6.8906,6.6786,6.3843,6.1155
535,5.7801,5.5511,5.4164,5.3646,5.4043,5.5549,5.969,6.6584,7.543,8.036,8.2552,8.283,8.0158,8.3452,8.4201,8.4395,8.4742,8.3016,8.1668,8.0672,7.89,7.5276,7.142,6.9076
536,6.4691,6.2319,6.0675,5.9815,5.9811,6.0606,6.406,6.9457,7.6818,8.1246,8.206,8.1757,7.9758,8.2271,8.2882,8.3033,8.4057,8.3517,8.2437,8.1828,8.0006,7.6619,7.2777,6.9745
537,6.5199,6.2669,6.1249,6.0201,6.0321,6.1076,6.4605,7.0208,7.778,8.1909,8.2476,8.2471,8.0225,8.2976,8.3759,8.4062,8.4492,8.3299,8.202,8.121,7.9432,7.6133,7.2335,6.9543
538,6.5034,6.2749,6.1081,6.0101,5.9898,6.0766,6.3937,6.8918,7.5912,7.9517,8.0282,8.0016,7.7913,8.0411,8.149,8.1916,8.2731,8.1841,8.0598,7.9831,7.8294,7.5317,7.159,6.8865
539,6.409,6.1589,6.0197,5.9388,5.9254,6.0033,6.283,6.7014,7.2924,7.6107,7.7412,7.7465,7.6018,7.9024,8.0629,8.1348,8.3213,8.3309,8.2397,8.1375,7.9892,7.6593,7.2875,7.0273
540,6.5568,6.2647,6.0586,5.9363,5.8699,5.8409,5.9242,6.008,6.1807,6.3661,6.6177,6.6921,6.6544,6.7888,6.8684,6.9761,7.1484,7.3028,7.4528,7.4981,7.4558,7.1798,6.8469,6.606
541,6.1594,5.8711,5.6849,5.5509,5.5027,5.4687,5.5094,5.5213,5.6157,5.8225,6.1255,6.2229,6.2906,6.455,6.585,6.753,6.9686,7.2019,7.4007,7.4468,7.4142,7.1709,6.8104,6.462
542,6.0425,5.796,5.6511,5.5679,5.5839,5.7239,6.0948,6.7596,7.6132,8.1169,8.3617,8.4352,8.2865,8.6142,8.7381,8.78,8.9337,8.8911,8.7641,8.6667,8.4425,8.0561,7.5931,7.2626
543,6.771,6.4843,6.3247,6.2125,6.198,6.2764,6.5923,7.1649,7.9429,8.3135,8.459,8.4976,8.3449,8.7568,8.8966,8.9645,9.0855,9.0153,8.8626,8.7877,8.5527,8.1577,7.69,7.3149
544,6.812,6.5403,6.3694,6.2589,6.256,6.3232,6.6577,7.2133,8.014,8.4443,8.6032,8.5984,8.3825,8.694,8.8676,8.9683,9.1454,9.1938,9.1173,9.0451,8.8353,8.435,7.8788,7.4966
545,6.9707,6.6676,6.4821,6.3829,6.3427,6.4108,6.7462,7.3048,8.0998,8.5394,8.664,8.7177,8.6084,9.0253,9.1518,9.1953,9.299,9.193,9.0383,8.9226,8.6839,8.271,7.7931,7.4499
546,6.9535,6.6589,6.4683,6.3303,6.3033,6.3876,6.7374,7.3701,8.1707,8.5454,8.5754,8.5599,8.3087,8.5244,8.5904,8.5777,8.6475,8.586,8.4478,8.3725,8.2211,7.8619,7.4497,7.1634
547,6.6919,6.4101,6.2164,6.0836,6.0227,6.0041,6.1175,6.2296,6.4756,6.6934,6.9139,6.9805,6.9096,7.0283,7.081,7.1288,7.2222,7.3244,7.466,7.5216,7.5055,7.2538,6.9356,6.7048
548,6.2676,5.985,5.792,5.663,5.6101,5.5917,5.615,5.6753,5.8148,5.9863,6.2843,6.3448,6.42,6.5499,6.679,6.8872,7.0977,7.3374,7.4987,7.5168,7.4634,7.1781,6.8241,6.4822
549,6.0731,5.8179,5.6721,5.593,5.5973,5.7407,6.1875,6.9169,7.8612,8.3444,8.4314,8.3621,8.056,8.3109,8.4714,8.5939,8.6943,8.6388,8.5141,8.4222,8.2141,7.8509,7.4015,7.0925
550,6.6273,6.3608,6.2036,6.0854,6.0808,6.1576,6.4568,6.9565,7.7162,8.1685,8.2939,8.286,8.0848,8.3902,8.5502,8.6133,8.725,8.656,8.5322,8.4545,8.2455,7.8676,7.4201,7.1107
551,6.6588,6.4067,6.2577,6.1621,6.1528,6.2284,6.5738,7.1175,7.8923,8.3279,8.4474,8.3884,8.1309,8.4403,8.5034,8.4114,8.3791,8.2448,8.1058,8.0588,7.8925,7.5702,7.2201,7.0066
552,6.5754,6.3546,6.2023,6.1065,6.0868,6.1784,6.5113,7.0515,7.8184,8.1699,8.2492,8.1652,7.9367,8.2161,8.3489,8.3837,8.5355,8.553,8.4447,8.3311,8.1029,7.7486,7.3152,7.0118
553,6.5377,6.2979,6.1363,6.0346,6.032,6.091,6.3696,6.8282,7.4868,7.7492,7.7974,7.7462,7.6026,7.958,8.0901,8.1489,8.3276,8.3221,8.1957,8.0918,7.9316,7.6142,7.2296,6.9595
554,6.5168,6.2416,6.0664,5.941,5.8942,5.8754,5.9479,6.0366,6.2704,6.4409,6.6181,6.7152,6.6099,6.7099,6.76,6.8499,6.9014,6.9722,7.0791,7.1327,7.1223,6.8787,6.5767,6.3796
555,5.9875,5.7456,5.5846,5.488,5.4477,5.4511,5.4978,5.5459,5.6435,5.8164,5.992,6.0329,6.0161,6.2395,6.3968,6.4858,6.5907,6.7783,6.9527,7.0361,7.0362,6.8236,6.5213,6.2617
556,5.8985,5.6748,5.553,5.4823,5.5056,5.6456,6.0803,6.7809,7.6824,8.165,8.2792,8.2848,8.0379,8.299,8.3578,8.302,8.3098,8.2843,8.1211,8.0244,7.8069,7.4623,7.088,6.8426
557,6.4222,6.1817,6.0404,5.963,5.9547,6.046,6.3559,6.8436,7.5957,7.9131,7.9257,7.9094,7.6641,7.9666,8.143,8.2198,8.4433,8.4634,8.3517,8.2462,8.0322,7.6494,7.225,6.9669
558,6.541,6.3101,6.1478,6.0614,6.0338,6.1195,6.4027,6.8902,7.5802,7.8773,7.9069,7.8998,7.709,8.038,8.2178,8.3384,8.5479,8.5756,8.4272,8.3683,8.1598,7.7662,7.3387,7.0558
559,6.5922,6.3253,6.163,6.0573,6.0277,6.091,6.4041,6.9276,7.6295,7.9899,8.0984,8.1138,7.8891,8.1415,8.2156,8.1743,8.1869,8.1231,8.0016,7.9337,7.7103,7.3884,7.0201,6.8144
560,6.3921,6.1608,6.0354,5.9356,5.9412,6.024,6.2998,6.759,7.3853,7.7041,7.7507,7.701,7.4693,7.7137,7.8677,7.9322,8.0509,8.0076,7.8984,7.8383,7.6893,7.3712,6.9977,6.8
561,6.3831,6.133,5.9695,5.8607,5.8293,5.8283,5.909,6.018,6.2689,6.4746,6.654,6.7036,6.6581,6.8356,6.941,6.9762,6.9117,6.9231,6.9755,7.0266,6.9509,6.7058,6.428,6.265
562,5.9144,5.6804,5.5259,5.4314,5.3951,5.4029,5.4963,5.6029,5.7711,5.962,6.1184,6.1865,6.1955,6.308,6.3923,6.4286,6.5228,6.7314,6.8975,6.9817,6.9521,6.7162,6.4455,6.1861
563,5.8392,5.6191,5.4905,5.4247,5.4429,5.5829,5.9399,6.4935,7.3262,7.7732,7.8211,7.7603,7.5545,7.8362,8.0086,8.1156,8.3333,8.4338,8.3907,8.2809,8.0692,7.6605,7.2243,6.9567
564,6.5123,6.2327,6.0697,5.9801,5.9916,6.0586,6.3508,6.8381,7.5644,7.9406,8.0503,8.0765,7.8828,8.1899,8.3321,8.4396,8.665,8.7347,8.6646,8.556,8.3212,7.91,7.451,7.1568
565,6.6871,6.3994,6.2235,6.1314,6.1018,6.1673,6.428,6.8862,7.5588,7.8823,7.9936,7.9664,7.7612,8.0431,8.2134,8.3379,8.5217,8.5507,8.4938,8.4314,8.2163,7.8095,7.3701,7.1065
566,6.6281,6.3694,6.2045,6.0846,6.0634,6.1348,6.4232,6.8802,7.5234,7.8787,8.0139,8.0812,7.9282,8.2411,8.436,8.5744,8.7071,8.7405,8.7009,8.6442,8.4216,8.0199,7.5572,7.2587
567,6.7837,6.4998,6.3025,6.1953,6.1841,6.2672,6.5514,6.9929,7.6573,8.0635,8.254,8.3386,8.206,8.4407,8.5614,8.6305,8.7605,8.7488,8.6675,8.6236,8.4695,8.0925,7.62,7.3062
568,6.8156,6.4937,6.2744,6.1103,6.0196,5.99,6.0937,6.2251,6.4962,6.7995,7.1429,7.3372,7.3898,7.5069,7.5703,7.581,7.51,7.5434,7.592,7.6651,7.6055,7.3226,6.9913,6.7589
569,6.3171,6.0323,5.8321,5.695,5.6325,5.629,5.7093,5.8731,6.1276,6.4303,6.6504,6.8245,6.9068,6.9359,6.8504,6.8199,6.8421,7.0026,7.147,7.2224,7.1663,6.9298,6.6226,6.351
570,5.973,5.7266,5.5729,5.476,5.473,5.5713,5.8694,6.328,6.9009,7.2358,7.4011,7.5031,7.5713,7.7565,7.8673,7.908,7.9497,8.0055,7.9181,7.8903,7.7266,7.389,6.9858,6.6751
571,6.271,5.9847,5.8125,5.7292,5.71,5.7913,6.0752,6.5155,7.0718,7.3926,7.499,7.5515,7.5036,7.5372,7.5709,7.5687,7.6863,7.78,7.7645,7.7981,7.6299,7.2891,6.8881,6.6418
572,6.2523,5.9884,5.8168,5.7228,5.7162,5.7903,6.0567,6.4543,7.0101,7.3666,7.4756,7.5277,7.5047,7.6611,7.7823,7.8532,7.9851,8.1174,8.1004,8.1013,7.9266,7.5361,7.1215,6.8323
573,6.3955,6.1069,5.9329,5.8195,5.8022,5.8822,6.1815,6.6395,7.3184,7.7285,7.8725,7.8962,7.7815,7.9952,8.1594,8.2924,8.479,8.5866,8.5582,8.5132,8.2676,7.8471,7.3663,7.072
574,6.6162,6.3175,6.1422,6.0194,6.0017,6.0717,6.351,6.8481,7.5644,7.9781,8.0839,8.1496,8.0194,8.2159,8.3182,8.3838,8.5793,8.655,8.5559,8.537,8.3191,7.9113,7.4692,7.1965
575,6.7577,6.4493,6.2563,6.1124,6.0408,6.0556,6.1742,6.3696,6.7325,7.0085,7.224,7.257,7.1629,7.2729,7.3618,7.461,7.6273,7.8099,7.9575,8.0391,7.9413,7.6236,7.232,6.9613
576,6.5158,6.2048,6.0106,5.8732,5.818,5.812,5.8995,6.0389,6.2454,6.5174,6.7871,6.8405,6.9195,7.0846,7.2272,7.3631,7.4636,7.6442,7.7765,7.8998,7.8396,7.5451,7.1579,6.8305
577,6.4065,6.1413,5.9844,5.8825,5.8971,6.0312,6.4308,7.1168,8.0986,8.6101,8.755,8.7929,8.5945,8.8088,8.8988,8.9052,8.9263,8.8682,8.7654,8.692,8.4404,8.0414,7.5948,7.3129
